Date,Site,Month,Block,Treatment,trt_REP,Partition,Sample_REP,Habitat,Total,TOTAL_major_soybean_pests,TOTAL_major_cornsoy_pests,SAWFLY_larva,Tenthredinidae,Formicidae,Collembola,Psocoptera,Psyllidae,Thrips,mite,Aphididae,Aphididae_alates,parasitized_aphids,Anthomyiidae,Rivellia_spp.,Chloropidae,Muscoidea_unknown,Muscidae,Lucilia_spp.,Pollenia_spp.,Musca_autumnalis,Bibionidae_Pentheria_heteroptera,Calliphoridae,Ceratopogonidae,Chaetopsis_D019,D004,Chironomidae,Culicidae,Ephydridae,fly_D013,fly_D014,fly_D016,Kelp_fly,Limoniidae,Lonchopteridae,minute_flies,Mycetophilidae,Phoridae,Sarcophagidae,Sciaridae,Sepsidae,Sphaeroceridae,Stratiomyidae_,Tabanidae,Tephritidae,Tipulidae,Delphinia,Unknown_flies,tiny_maggot,Unknown_hemipteran,Lygus_spp.,Lygus_spp._nymph,Halticus_bractatus,Green_Pentatomidae,Brown_Pentatomid,Helcostethus,unknown_Pentatomidae,Neottiglossa_,Pentatomidae_nymph,potato_leafhopper,Threecornered_hopper,Lygaeidae,Lygaeus,Neurocolpus_nubilus,Miridae,Mirid_nymph,Adelphocoris_rapidus,Trigonalus_spp.,Adelphocoris_lineolatus,Orthops,Black_Miridae,Mirid_,Mirid_H007,H013,Pachygrothidae_,Black_miridae_Capsis,Predatory_mirid_H016,H019,fuzzy_nymph,Alydidae,Acanalonidae,Chinch_bug,Cicadellidae,Cercopidae,Delphacidae,Derbidae,Dictyopharidae,Bruchomorpha_spp,Campylenchia,Micrutalis,Piesmatidae,Rhopalidae,H003_Saldidae_Salda,H015_Burrowing_bug_Cynidae,Scutelleridae,Thyreocoridae,Tingidae,unknown_Hemi,inchworm,black_cutworm,caterpillar,green_cloverworm,spiky_caterpillar,parasitized_caterpillar,unknown_caterpillar,Alfalfa_caterpillar_L01,Corn_earworm_Helicoverpa_zea,Green_cloverworm,Soybean_looper_L02,Velvetbean_caterpillar,Pyraloidea,Lycaenidae,micro_lep,_moth,Coleophoridae_casebearing_moth,tiny_maggot,Unknown_Coleopteran,weevil_C002,Epitrix,C044,C020,Chaetocnema,Asphaera,C028_LRG_flea_beetle,unknown_flea_beetle,C038_reddish_weevil,Systena_hudsonias,Systena_frontalis,tiny_flea_beetle,Phyllotreta,C045,C041_Striped_cucumber_beetle,weevil_C010,Grape_colaspis,Click_beetle,BLB,SCR,NCR,Striped_cucumber_beetle_C031,Dectes_stem_borer_C029,Large_weevil_C025,Unknown_Curculionid,C001,C003,C004,C005,C007,C008,C010_5,C011_minute_fungus_beetle,Ceutorhynchini,C016,C017,C019,C023,C026,C030,C035_Curculionid,Languridae,C034_unknown_beetle,Anthicidae,Cryptocephalinae,Meloidae,Nitidulidae,Scarabaeidae,Mordellidae,tortoise_beetle,Leptinotarsa_peninsularis,Ephemeroptera,Conocephalinae,Conocephalini,Copiphorini,Cyrtacanthacridinae,Gomphocerinae,redlegged_GH,differential_GH,Migratory_GH,Twostriped_GH,Mole_cricket_tridactylidae,Oecanthinae,Oedipodinae,Phaneropterinae,Tetrigidae,Nemobiinae,millipede,unknown_insect
8_1_2009,BW4M2,4,1,3,2,2,2,1,59,50,8,0,,2,,,,,,4,,,,1,1,,,,,,0,,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,14,11,4,,,,,,1,,,,,,,6,,,1,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW4M3,4,1,3,2,2,3,1,102,64,9,0,,5,,,,,,2,,,,,3,,,,,,0,,,,,,,,,,,,,,8,,,,9,1,2,0,,,,,,,,16,16,0,1,,,,,1,,,1,,,,3,,7,1,3,,,,,,,,,,,,,6,,,,,,,,,,,,,2,,,0,,0,,,,,,,,,,,,,0,,,,1,1,,,1,,,,,,,,,,,,,,0,,9,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,
8_1_2009,BW4S1,4,1,3,2,0,1,2,44,29,0,0,,,,,,,,2,7,,,2,3,,,,,,0,,,,,1,,,,,,,,,6,,,,,,,0,,,,,,,,0,0,10,,,,,,4,,,,,,,,1,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,1,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW4S2,4,1,3,2,0,2,2,27,18,0,0,,,,,,,,,2,,,1,1,,,,,,0,,,,,,,,,,,,,,3,,,,,,,0,,,,,,,,0,0,4,,,,2,,6,,,,,,,,1,,,1,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,1,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW4S3,4,1,3,2,0,3,2,39,25,0,0,,,,,,,,,,,1,2,,,,,,,0,,,,,,,,,,,,,,7,1,,,1,,,0,,,,,,,,2,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,2,0,,,,0,0,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW5B1,4,1,2,2,1,1,1,39,29,2,0,,,,,,,,3,1,,,,,,,,,,0,,,,,,,,,,,,,,7,,,,,,,0,,,,,,,,5,4,0,,,,,,,,,,,,,,1,6,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,1,,,,,
8_1_2009,BW5B2,4,1,2,2,1,2,1,112,68,2,0,,4,,,,,,7,2,,,,,,,,,,0,,,,,,,,,,,,2,,12,,,,3,,,0,,,2,,,,,10,3,10,,,,,,2,,,,,,,,1,19,3,,,,,1,,,,,,2,,,11,2,2,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,1,1,,,6,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,
8_1_2009,BW5B3,4,1,2,2,1,3,1,73,25,0,0,,8,,,,,,4,3,,,,3,,,,,,0,,,,,,,,,,,,,,15,,,,9,,,0,,,,2,,,,0,1,0,,,,1,,,,,,,,,4,1,8,,1,,,,,,,,,,,,,6,,,,,,,1,,,,,,1,,,0,,2,,,,,,,,,,,1,1,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW5M1,4,1,2,2,2,1,1,144,98,0,0,,2,1,,1,,,9,1,,,,,,,1,,,0,,,,,,,,,,,,1,,10,,,,2,,,0,,,,1,,,,16,2,56,,,,,,1,3,,,1,,,,2,,2,,,,,,5,,,,1,4,,,11,1,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,1,,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,2,,,,,1,,,1,,
8_1_2009,BW5M2,4,1,2,2,2,2,1,121,48,6,0,,1,,,1,,,10,1,,1,,3,,,,,,0,,,,,,,,,,,,,,19,,,,34,,,0,,,,,,,,9,11,0,,,,,,1,,,,,,,,1,2,,1,1,,,,,,,,4,,,,4,1,2,,,,,1,,,,,,1,,,0,,0,,,,,,,,,,,,,1,,,,0,0,,,,,,,,,,,,,,2,,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,
8_1_2009,BW5M3,4,1,2,2,2,3,1,216,180,4,0,,3,1,,,,,17,1,,1,1,,,,,,,0,,,,,,,,,,,,,,11,,,,3,,,0,,,,,,,,15,10,111,,,,,,,,,,,,,3,8,1,2,1,,,,1,,,,,,5,,,5,4,,,,1,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,,,3,0,,,,,,,,,,,,,,,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,
8_1_2009,BW5S1,4,1,2,2,0,1,2,47,24,0,0,,1,,,,,,,,,,1,,,,,1,,0,,,,,,,,,,,,,,10,,,1,,,,0,,,1,1,,,,0,1,12,,,,,,7,,,,,,,,1,1,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,2,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW5S2,4,1,2,2,0,2,2,29,10,0,0,,,,,,,,,,,1,1,1,,,,,,0,,,,,,,,,,,,,,10,,,,,1,,0,,,,,,,,0,0,7,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW5S3,4,1,2,2,0,3,2,30,19,0,0,,,,,,,,,1,,1,,,,,,,,0,,,,,,,,,,,,,,3,,,,2,,,0,,,,,,,,4,3,8,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,3,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW6S1,4,1,4,1,0,1,2,33,17,0,0,,7,,,,,,,1,,1,,,,,,,,0,,,,,,,,,,,,,,4,,,,,,,0,,,,,,,,0,0,12,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW6S2,4,1,4,1,0,2,2,27,20,0,0,,,,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,2,,,,2,,,0,,,,,,,,1,2,10,,,,,,2,1,,,,,,,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,1,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,BW6S3,4,1,4,1,0,3,2,35,14,0,0,,,,,,,,1,,,,1,,,,,,,0,,,,,,,,,,,,,,11,,,,,,,0,,,,,,,,0,1,7,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,4,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,IW1B1,4,2,2,3,1,1,1,104,73,5,0,,3,,,1,,,5,,,,,,,,,,,0,,,,,,,,,,,,,,4,1,,,,,,0,,,,,,,,9,3,19,,,,,,,9,,,,,,,2,3,,,1,,,,,,,,,,,,12,,4,,,1,,1,,,,,,,,,0,,2,,,,,,,,,,,,1,1,,,,0,13,,1,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,1,,,,,,,,
8_1_2009,IW1B2,4,2,2,3,1,2,1,63,31,4,0,,,,,,,,1,,,,,2,,,,,,0,,,,,,,,,,,,,1,,,,,,,,0,,,1,,,,,6,2,2,,,1,,,1,,,,,,,,,12,,,,,,,,,,,,2,,,8,1,1,,,1,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,1,,,,,,,,,,,,,,,,1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,,1,1,,,6,,
8_1_2009,IW1B3,4,2,2,3,1,3,1,75,35,0,0,,1,,,,,,7,,,,,,,,,,,0,,,,,2,,,,,,,,,2,,,,2,,,0,,,1,,,,,0,0,4,,,,,,,5,,,,,,,,16,1,,,,,,,,,,,,,,15,1,,,,2,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,2,,,,,,,,2,,,1,,,,,,,,,,1,,,,,,,2,,,,,,6,,
8_1_2009,IW1M1,4,2,2,3,2,1,1,101,75,9,0,,1,,,,,,8,,,,1,1,,,,,,0,,,,,,,,,,,,,,3,,,,,,,0,,,,,,,,19,7,7,,,2,,,2,2,,,,,,,,8,,,,,,,,,,,,,,,11,2,,,,3,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,,,0,5,,1,,,,,,,,1,,,,,,,0,1,8,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,,1,,,,,,,,
8_1_2009,IW1M2,4,2,2,3,2,2,1,69,33,3,0,,3,,,2,,,2,,,,,,,,1,,,0,,,,,,,,,,,,,,1,,,,4,,,0,,,,,,,,2,0,2,,,1,,,2,6,,,,,,,,9,,2,,,,10,1,,,,,,,,4,,,,,2,,1,,,,,,,,1,0,,1,,,,,,,,,,,,,0,,,,0,3,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,
8_1_2009,IW1M3,4,2,2,3,2,3,1,108,77,17,0,,,,,,,,5,,,,1,3,,,,,,0,,,,,,,,,,,,,,5,1,,,2,,1,0,,,,,,,,12,8,4,,,7,,,3,,,,,,,,,10,6,,,,,3,2,,,,,,,,13,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,,,0,2,,,,,,,,,,,,,,,,,0,2,15,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
8_1_2009,IW1S1,4,2,2,3,0,1,2,48,26,0,0,,5,1,,1,,,9,,,1,,,,,,,,0,,,,,,,,,,,,1,,2,,,,3,,,0,,,2,,,,,0,2,11,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,IW1S2,4,2,2,3,0,2,2,41,26,1,0,,1,1,,,,,3,1,,,,,,,,,,0,,,,,,,,,,,,,,4,1,,,3,,,0,1,,,,,,,1,7,11,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,1,0,,,,0,0,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,IW1S3,4,2,2,3,0,3,2,64,46,0,0,,4,1,,,,,1,1,,,,1,,,,,,0,,,,,,,,,,,,,,2,,,,4,,,0,,,,,,,,2,12,24,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,3,0,,,,0,0,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,IW1T1,4,2,2,3,3,1,1,81,47,5,0,,1,,,,,,3,,,,,1,,,,,,0,,,,,,,,,,,,1,,6,,,,1,,,0,,,,,,,,12,6,4,,,,,,6,,,,,,,,2,3,,2,,,,1,,,,,,,,,14,,1,,,1,,1,,,,,,,,,0,,2,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,2,,1,,1,,,,,,,,,,
8_1_2009,IW1T2,4,2,2,3,3,2,1,22,17,12,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,4,1,,,,,,,,,,,,,,,,,0,2,10,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,
8_1_2009,IW1T3,4,2,2,3,3,3,1,8,6,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,1,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,IW2B1,4,2,1,2,1,1,1,67,45,2,0,,,,,,,,,,,,,1,,,,,,0,,,,1,,,,,,,,,,,1,,,2,,,0,,,,,,,,1,0,6,,,,,,2,1,,,,,,,1,12,1,,,,,,,,,,,,,,9,,,,,3,,,,,,,,,,,0,,0,,,,,,,,,,,,1,0,,,,0,10,,,,,,,,,,,,,,1,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,3,,,4,,,,,,1,,
8_1_2009,IW2B2,4,2,1,2,1,2,1,79,50,2,0,,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,5,,,,3,,,0,,,,,,,,9,4,5,,,,,,1,4,,,,,,,,17,,,,,,,,,,,,,,,9,,,,,5,,,,,,,,,,,0,,1,,,,,,,,,,,,1,0,,,,0,5,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,1,,,,,,2,,
8_1_2009,IW2B3,4,2,1,2,1,3,1,85,43,3,0,,1,,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,6,,,,2,,,0,,,,,,,,7,1,2,,,4,,,,1,,,,,,,1,7,,,,,,,,,,,,,,,7,,,,,1,,,,,,,,9,,,0,,1,,,,,,,,,,,,,0,,,,0,4,,,,,,,,,,,,,,,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,7,1,,,3,4,,5,,1,1,1,,2,,
8_1_2009,IW2S1,4,2,1,2,0,1,2,57,41,7,0,,4,,,,,,5,2,,,,,,,,,1,0,,,,,,,,,,,,,,2,1,,1,,,1,0,,,1,,,,,0,3,6,,,,,,9,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,1,1,,,,0,7,,,,,,,,,,,,,,,,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
8_1_2009,IW2S2,4,2,1,2,0,2,2,51,19,1,0,,5,,,,,,,2,,,1,4,,,,,,0,,,,1,1,,,,,,,,,5,3,,,4,,2,0,,,,,,,,0,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,1,,,1,,,,,,,,,,2,,,,0,0,,,,,,,,,,1,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,1,,,,,,,,
8_1_2009,IW2S3,4,2,1,2,0,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,IW3S1,4,2,4,2,0,1,2,55,31,3,0,,3,,,,,,8,5,,,,,,,,,,0,,,,,,,,,,,,,,3,3,,,4,,,0,,1,,,,,,2,1,6,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,3,0,,,,0,0,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,IW3S2,4,2,4,2,0,2,2,51,30,5,0,,1,,,,,,6,8,,,,,,,,,,0,,,,1,,,,,,,,,,6,3,,,2,,1,0,,,,,,,,0,1,6,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,1,0,,,,0,0,,,,,,,,,,,,,,,1,,0,1,3,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8_1_2009,IW3S3,4,2,4,2,0,3,2,58,33,2,0,,,,,,,,9,,,,,,,,,,,0,,,,,,,,,,,,,,7,3,,,,4,1,0,,,,,,,,2,3,13,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,3,1,,,,0,0,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,
8_1_2009,OW1B1,4,3,1,3,1,1,1,63,34,2,0,,5,,,,,,1,,,,,,,,,,,0,,,,,,,,,,,,,,3,,1,,1,,,0,,,,,,,,4,4,2,,,,,,3,5,,,,,,,1,6,,2,,,,,,,,,,,,,7,5,2,,,1,,,,,,,,2,,,0,,2,,,,,,,,,,,,,0,,,,0,0,,1,,,,,,1,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
8_1_2009,OW1B2,4,3,1,3,1,2,1,75,46,0,0,,3,,,,,,2,2,,,,1,,,,,,0,,,,,,,,,,,,,,2,,,,3,,,0,,,,,,,,10,17,2,,,,,,2,,,,,,,,,5,,1,1,,,,,,,,,,,,11,2,1,1,,,,,,,,,,1,,,0,,1,,,,,,,,,,,,,1,,,,1,0,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,
8_1_2009,OW1B3,4,3,1,3,1,3,1,81,37,3,0,,2,,,1,,1,2,2,,,,,,,,,,0,,,,,,,,,,,,,,5,,,1,2,,,0,,,1,,,,,9,6,3,,1,,,,1,1,,,,,,1,1,3,,2,,,,,1,,,,,1,,,15,2,2,,,,,,,,,,,7,,,0,,0,,,,,,,,,,,,,0,,,,1,0,,,,,,,,,,,,,,1,1,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,
8_1_2009,OW1S1,4,3,1,3,0,1,2,17,10,0,0,,4,,,,,,,1,,,1,,,,,,,0,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
8_1_2009,OW1S2,4,3,1,3,0,2,2,23,12,5,0,,1,1,,,,,,1,,,1,1,,,,,,0,,,,,,,,,,,,,,5,,,,,,,0,,,1,,,,,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,1,0,,,,0,0,,,,,,,,,,,,,,,1,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,OW1S3,4,3,1,3,0,3,2,17,10,0,0,,1,,,,,,,,,,4,,,,,,,0,,,,,,,,,,,,,,4,,,,1,,,0,,,,,,,,0,0,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
8_1_2009,OW2B1,4,3,3,3,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_1_2009,OW2B2,4,3,3,3,1,2,1,27,10,2,0,,,,,1,,,1,,,,,1,,,,,,0,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,2,1,0,,,,,,,1,,,,,,,,1,,,,,,,,,,,6,,,,1,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,1,0,,,,0,0,,,,,,,,,1,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1,,,,,,,,,1,,
8_1_2009,OW2B3,4,3,3,3,1,3,1,79,61,4,0,,2,,,,,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,25,10,0,,,,,,1,,,,,,,,1,2,,,,,,,,,,,1,,,,7,,2,,,1,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,1,,,,,,,13,,,,,,,,0,1,3,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,
8_1_2009,OW2M1,4,3,3,3,2,1,1,94,55,5,0,,9,,,2,,,3,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,1,,,0,,,,,,,,26,0,6,,,,,,2,,,,,,,,,3,4,,,,,,2,,,,,4,,,8,1,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,1,,,,0,0,,,,,,,,,,,,,,,,,0,1,4,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,1,,,,,3,2,,,,3,1,,,1,,
8_1_2009,OW2M2,4,3,3,3,2,2,1,45,30,1,0,,1,,,1,,,6,,,,1,,,,,,,0,,,,,,,,,,,,,,1,,,,4,,,0,,,,,,,,0,1,2,,,,,,1,2,,,,,,,,10,1,,,,,,,,,,,,,,4,1,,,,1,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,2,,1,,1,,,,,,
8_1_2009,OW2M3,4,3,3,3,2,3,1,100,67,4,0,,8,,,,,,4,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,38,0,7,,,,,,,,,,,,,1,1,6,1,1,,,,,,,,,,6,,,12,1,2,,,1,,,,,,,,,,,0,,0,,,,,,,,,,,,,1,,,,0,0,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,2,,,,,,,,
